Date,IT Dep.,CostElement,Country,Forecast
1/03/2020,Planning,Inbound Allocations,United Kingdom,-216
1/04/2020,Planning,Inbound Allocations,United Kingdom,"7,304"
1/05/2020,Planning,Inbound Allocations,United Kingdom,"-3,750"
1/06/2020,Planning,Inbound Allocations,United Kingdom,"21,195"
1/07/2020,Planning,Inbound Allocations,United Kingdom,"7,018"
1/08/2020,Planning,Inbound Allocations,United Kingdom,"7,018"
1/09/2020,Planning,Inbound Allocations,United Kingdom,"7,018"
1/10/2020,Planning,Inbound Allocations,United Kingdom,"6,872"
1/11/2020,Planning,Inbound Allocations,United Kingdom,"6,872"
1/12/2020,Planning,Inbound Allocations,United Kingdom,"6,872"
1/01/2020,Planning,Internal Labor,France,"13,002"
1/02/2020,Planning,Internal Labor,France,"7,509"
1/03/2020,Planning,Internal Labor,France,"9,475"
1/04/2020,Planning,Internal Labor,France,"9,708"
1/05/2020,Planning,Internal Labor,France,"10,194"
1/06/2020,Planning,Internal Labor,France,"6,945"
1/07/2020,Planning,Internal Labor,France,"7,208"
1/08/2020,Planning,Internal Labor,France,"7,208"
1/09/2020,Planning,Internal Labor,France,"7,208"
1/10/2020,Planning,Internal Labor,France,"6,120"
1/11/2020,Planning,Internal Labor,France,"6,120"
1/12/2020,Planning,Internal Labor,France,"6,120"
1/01/2020,Planning,Internal Labor,United Kingdom,"11,120"
1/02/2020,Planning,Internal Labor,United Kingdom,"6,299"
1/03/2020,Planning,Internal Labor,United Kingdom,"52,791"
1/04/2020,Planning,Internal Labor,United Kingdom,"4,495"
1/05/2020,Planning,Internal Labor,United Kingdom,"4,693"
1/06/2020,Planning,Internal Labor,United Kingdom,"4,995"
1/07/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/08/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/09/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/10/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/11/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/12/2020,Planning,Internal Labor,United Kingdom,"4,559"
1/01/2020,Planning,Internal Labor,USA,"401,282"
1/02/2020,Planning,Internal Labor,USA,"388,630"
1/03/2020,Planning,Internal Labor,USA,"432,722"
1/04/2020,Planning,Internal Labor,USA,"390,954"
1/05/2020,Planning,Internal Labor,USA,"375,724"
1/06/2020,Planning,Internal Labor,USA,"374,346"
1/07/2020,Planning,Internal Labor,USA,"402,739"
1/08/2020,Planning,Internal Labor,USA,"402,678"
1/09/2020,Planning,Internal Labor,USA,"401,734"
1/10/2020,Planning,Internal Labor,USA,"411,571"
1/11/2020,Planning,Internal Labor,USA,"409,841"
1/12/2020,Planning,Internal Labor,USA,"408,152"
1/04/2020,Planning,Moving,USA,"1,640"
1/05/2020,Planning,Moving,USA,191
1/01/2020,Planning,Other,France,13
1/03/2020,Planning,Other,Italy,"-5,073"
1/01/2020,Planning,Other,United Kingdom,18
1/02/2020,Planning,Other,United Kingdom,202
1/03/2020,Planning,Other,United Kingdom,-142
1/04/2020,Planning,Other,United Kingdom,113
1/06/2020,Planning,Other,United Kingdom,"34,682"
1/07/2020,Planning,Other,United Kingdom,49
1/08/2020,Planning,Other,United Kingdom,49
1/09/2020,Planning,Other,United Kingdom,"35,281"
1/10/2020,Planning,Other,United Kingdom,49
1/11/2020,Planning,Other,United Kingdom,49
1/12/2020,Planning,Other,United Kingdom,"35,876"
1/01/2020,Planning,Other,USA,"1,415"
1/02/2020,Planning,Other,USA,691
1/03/2020,Planning,Other,USA,852
1/04/2020,Planning,Other,USA,"6,363"
1/05/2020,Planning,Other,USA,266
1/06/2020,Planning,Other,USA,471
1/07/2020,Planning,Other,USA,"3,970"
1/08/2020,Planning,Other,USA,"3,970"
1/09/2020,Planning,Other,USA,"3,970"
1/10/2020,Planning,Other,USA,"14,470"
1/11/2020,Planning,Other,USA,"32,770"
1/12/2020,Planning,Other,USA,"3,973"
1/01/2020,Planning,Outbound Allocations,United Kingdom,"-4,274"
1/02/2020,Planning,Outbound Allocations,United Kingdom,"3,810"
1/03/2020,Planning,Outbound Allocations,United Kingdom,"-9,816"
1/04/2020,Planning,Outbound Allocations,United Kingdom,"3,008"
1/05/2020,Planning,Outbound Allocations,United Kingdom,"2,628"
1/06/2020,Planning,Outbound Allocations,United Kingdom,"3,159"
1/07/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/08/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/09/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/10/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/11/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/12/2020,Planning,Outbound Allocations,United Kingdom,"-7,501"
1/02/2020,Planning,Outbound Allocations,USA,"-21,265"
1/03/2020,Planning,Outbound Allocations,USA,"-39,274"
1/04/2020,Planning,Outbound Allocations,USA,"-12,167"
1/06/2020,Planning,Outbound Allocations,USA,"-2,570"
1/01/2020,Planning,Software,USA,"16,624"
1/02/2020,Planning,Software,USA,"16,722"
1/03/2020,Planning,Software,USA,"83,512"
1/04/2020,Planning,Software,USA,"-15,516"
1/05/2020,Planning,Software,USA,"17,770"
1/06/2020,Planning,Software,USA,"176,629"
1/07/2020,Planning,Software,USA,"61,761"
1/08/2020,Planning,Software,USA,"51,043"
1/09/2020,Planning,Software,USA,"51,043"
1/10/2020,Planning,Software,USA,"63,543"
1/11/2020,Planning,Software,USA,"89,200"
1/12/2020,Planning,Software,USA,"94,773"
1/01/2020,Planning,Software Maintenance,Italy,"7,356"
1/02/2020,Planning,Software Maintenance,Italy,459
1/01/2020,Planning,Software Maintenance,USA,"193,442"
1/02/2020,Planning,Software Maintenance,USA,"693,854"
1/03/2020,Planning,Software Maintenance,USA,"719,232"
1/04/2020,Planning,Software Maintenance,USA,"772,800"
1/05/2020,Planning,Software Maintenance,USA,"495,242"
1/06/2020,Planning,Software Maintenance,USA,"332,389"
1/07/2020,Planning,Software Maintenance,USA,"460,683"
1/08/2020,Planning,Software Maintenance,USA,"446,231"
1/09/2020,Planning,Software Maintenance,USA,"494,795"
1/10/2020,Planning,Software Maintenance,USA,"534,579"
1/11/2020,Planning,Software Maintenance,USA,"548,142"
1/12/2020,Planning,Software Maintenance,USA,"518,897"
1/02/2020,Planning,Supplies,United Kingdom,7
1/01/2020,Planning,Supplies,USA,687
1/02/2020,Planning,Supplies,USA,352
1/03/2020,Planning,Supplies,USA,684
1/04/2020,Planning,Supplies,USA,499
1/05/2020,Planning,Supplies,USA,"1,505"
1/06/2020,Planning,Supplies,USA,405
1/07/2020,Planning,Supplies,USA,"2,040"
1/08/2020,Planning,Supplies,USA,"2,040"
1/09/2020,Planning,Supplies,USA,"2,040"
1/10/2020,Planning,Supplies,USA,"2,040"
1/11/2020,Planning,Supplies,USA,"2,040"
1/12/2020,Planning,Supplies,USA,"2,040"
1/01/2020,Planning,Taxes,USA,"1,462"
1/02/2020,Planning,Taxes,USA,"1,172"
1/03/2020,Planning,Taxes,USA,"2,325"
1/04/2020,Planning,Taxes,USA,"2,325"
1/05/2020,Planning,Taxes,USA,"2,325"
1/06/2020,Planning,Taxes,USA,"2,325"
1/01/2020,Planning,Telecomm,Brazil,50
1/02/2020,Planning,Telecomm,Brazil,11
1/03/2020,Planning,Telecomm,Brazil,11
1/04/2020,Planning,Telecomm,Brazil,12
1/05/2020,Planning,Telecomm,Brazil,12
1/06/2020,Planning,Telecomm,Brazil,12
1/07/2020,Planning,Telecomm,Brazil,-18
1/08/2020,Planning,Telecomm,Brazil,-18
1/09/2020,Planning,Telecomm,Brazil,-18
1/10/2020,Planning,Telecomm,Brazil,-18
1/11/2020,Planning,Telecomm,Brazil,-18
1/12/2020,Planning,Telecomm,Brazil,-18
1/01/2020,Planning,Telecomm,United Kingdom,"4,204"
1/02/2020,Planning,Telecomm,United Kingdom,"2,264"
1/03/2020,Planning,Telecomm,United Kingdom,175
1/04/2020,Planning,Telecomm,United Kingdom,"13,979"
1/05/2020,Planning,Telecomm,United Kingdom,"3,912"
1/06/2020,Planning,Telecomm,United Kingdom,"5,035"
1/07/2020,Planning,Telecomm,United Kingdom,"4,071"
1/08/2020,Planning,Telecomm,United Kingdom,"4,071"
1/09/2020,Planning,Telecomm,United Kingdom,"4,071"
1/10/2020,Planning,Telecomm,United Kingdom,"4,071"
1/11/2020,Planning,Telecomm,United Kingdom,"4,071"
1/12/2020,Planning,Telecomm,United Kingdom,"4,071"
1/01/2020,Planning,Telecomm,USA,"110,580"
1/02/2020,Planning,Telecomm,USA,"-90,657"
1/03/2020,Planning,Telecomm,USA,"4,497"
1/04/2020,Planning,Telecomm,USA,"4,788"
1/06/2020,Planning,Telecomm,USA,"6,007"
1/03/2020,Planning,Training,France,780
1/01/2020,Planning,Training,United Kingdom,-128
1/02/2020,Planning,Training,United Kingdom,147
1/04/2020,Planning,Training,United Kingdom,401
1/05/2020,Planning,Training,United Kingdom,-401
1/06/2020,Planning,Training,United Kingdom,-152
1/07/2020,Planning,Training,United Kingdom,486
1/08/2020,Planning,Training,United Kingdom,486
1/09/2020,Planning,Training,United Kingdom,486
1/10/2020,Planning,Training,United Kingdom,486
1/11/2020,Planning,Training,United Kingdom,486
1/12/2020,Planning,Training,United Kingdom,486
1/01/2020,Planning,Training,USA,586
1/02/2020,Planning,Training,USA,18
1/03/2020,Planning,Training,USA,"3,675"
1/04/2020,Planning,Training,USA,"8,226"
1/05/2020,Planning,Training,USA,"1,347"
1/06/2020,Planning,Training,USA,"6,882"
1/07/2020,Planning,Training,USA,"7,054"
1/08/2020,Planning,Training,USA,"7,054"
1/09/2020,Planning,Training,USA,"7,054"
1/10/2020,Planning,Training,USA,"7,054"
1/11/2020,Planning,Training,USA,"7,054"
1/12/2020,Planning,Training,USA,"7,054"
1/01/2020,Planning,Travel,France,7
1/03/2020,Planning,Travel,France,77
1/04/2020,Planning,Travel,France,885
1/05/2020,Planning,Travel,France,161
1/07/2020,Planning,Travel,France,408
1/08/2020,Planning,Travel,France,408
1/09/2020,Planning,Travel,France,408
1/10/2020,Planning,Travel,France,408
1/11/2020,Planning,Travel,France,408
1/12/2020,Planning,Travel,France,408
1/01/2020,Planning,Travel,Spain,108
1/01/2020,Planning,Travel,United Kingdom,67
1/02/2020,Planning,Travel,United Kingdom,"2,016"
1/03/2020,Planning,Travel,United Kingdom,-852
1/04/2020,Planning,Travel,United Kingdom,64
1/05/2020,Planning,Travel,United Kingdom,-9
1/06/2020,Planning,Travel,United Kingdom,123
1/07/2020,Planning,Travel,United Kingdom,233
1/08/2020,Planning,Travel,United Kingdom,233
1/09/2020,Planning,Travel,United Kingdom,233
1/10/2020,Planning,Travel,United Kingdom,240
1/11/2020,Planning,Travel,United Kingdom,240
1/12/2020,Planning,Travel,United Kingdom,240
1/01/2020,Planning,Travel,USA,618
1/02/2020,Planning,Travel,USA,570
1/03/2020,Planning,Travel,USA,"2,418"
1/04/2020,Planning,Travel,USA,884
1/05/2020,Planning,Travel,USA,"1,343"
1/06/2020,Planning,Travel,USA,"1,274"
1/01/2020,Planning,Vehicles,United Kingdom,1
1/02/2020,Planning,Vehicles,United Kingdom,1
1/03/2020,Planning,Vehicles,United Kingdom,1
1/05/2020,Planning,Vehicles,United Kingdom,1
1/06/2020,Planning,Vehicles,United Kingdom,1
1/07/2020,Portals,Administrative,USA,"-4,200"
1/08/2020,Portals,Administrative,USA,"-4,200"
1/09/2020,Portals,Administrative,USA,"-4,200"
1/10/2020,Portals,Administrative,USA,"-4,200"
1/11/2020,Portals,Administrative,USA,"-4,200"
1/12/2020,Portals,Administrative,USA,"-4,200"
1/02/2020,Portals,Amortization,USA,"5,933"
1/02/2020,Portals,Depreciation,USA,"1,079"
1/01/2020,Portals,Employee Performance,USA,4
1/02/2020,Portals,Employee Performance,USA,74
1/03/2020,Portals,Employee Performance,USA,132
1/04/2020,Portals,Employee Performance,USA,32
1/05/2020,Portals,Employee Performance,USA,4
1/06/2020,Portals,Employee Performance,USA,204
1/07/2020,Portals,Employee Performance,USA,116
1/08/2020,Portals,Employee Performance,USA,116
1/09/2020,Portals,Employee Performance,USA,116
1/10/2020,Portals,Employee Performance,USA,116
1/11/2020,Portals,Employee Performance,USA,116
1/12/2020,Portals,Employee Performance,USA,116
1/01/2020,Portals,External Labor,USA,"21,934"
1/02/2020,Portals,External Labor,USA,"13,966"
1/03/2020,Portals,External Labor,USA,"1,723"
1/04/2020,Portals,External Labor,USA,"20,437"
1/05/2020,Portals,External Labor,USA,"16,311"
1/06/2020,Portals,External Labor,USA,"7,018"
1/07/2020,Portals,External Labor,USA,"15,000"
1/08/2020,Portals,External Labor,USA,"15,000"
1/09/2020,Portals,External Labor,USA,"72,000"
1/10/2020,Portals,External Labor,USA,"15,000"
1/11/2020,Portals,External Labor,USA,"15,000"
1/12/2020,Portals,External Labor,USA,"72,000"
1/01/2020,Portals,Hardware,USA,56
1/02/2020,Portals,Hardware,USA,"1,283"
1/03/2020,Portals,Hardware,USA,13
1/06/2020,Portals,Hardware,USA,31
1/09/2020,Portals,Hardware,USA,"3,750"
1/12/2020,Portals,Hardware,USA,"3,750"
1/01/2020,Portals,Internal Labor,USA,"70,342"
1/02/2020,Portals,Internal Labor,USA,"69,364"
1/03/2020,Portals,Internal Labor,USA,"76,383"
1/04/2020,Portals,Internal Labor,USA,"65,851"
1/05/2020,Portals,Internal Labor,USA,"63,528"
1/06/2020,Portals,Internal Labor,USA,"64,282"
1/07/2020,Portals,Internal Labor,USA,"70,027"
1/08/2020,Portals,Internal Labor,USA,"70,027"
1/09/2020,Portals,Internal Labor,USA,"69,808"
1/10/2020,Portals,Internal Labor,USA,"71,373"
1/11/2020,Portals,Internal Labor,USA,"70,711"
1/12/2020,Portals,Internal Labor,USA,"70,150"
1/02/2020,Portals,Other,USA,"2,642"
1/03/2020,Portals,Other,USA,113
1/04/2020,Portals,Other,USA,"2,655"
1/05/2020,Portals,Other,USA,"2,625"
1/06/2020,Portals,Other,USA,"2,814"
1/07/2020,Portals,Other,USA,"24,142"
1/08/2020,Portals,Other,USA,"24,142"
1/09/2020,Portals,Other,USA,"24,142"
1/10/2020,Portals,Other,USA,"24,142"
1/11/2020,Portals,Other,USA,"24,142"
1/12/2020,Portals,Other,USA,"24,142"
1/02/2020,Portals,Outbound Allocations,USA,"21,600"
1/06/2020,Portals,Outbound Allocations,USA,"23,700"
1/07/2020,Portals,Recognition,USA,30
1/08/2020,Portals,Recognition,USA,30
1/09/2020,Portals,Recognition,USA,30
1/10/2020,Portals,Recognition,USA,30
1/11/2020,Portals,Recognition,USA,30
1/12/2020,Portals,Recognition,USA,30
1/01/2020,Portals,Software,USA,"9,900"
1/02/2020,Portals,Software,USA,"9,900"
1/03/2020,Portals,Software,USA,5
1/04/2020,Portals,Software,USA,"9,900"
1/05/2020,Portals,Software,USA,"9,900"
1/06/2020,Portals,Software,USA,"9,905"
1/09/2020,Portals,Software,USA,"112,500"
1/12/2020,Portals,Software,USA,"7,500"
1/03/2020,Portals,Software Maintenance,USA,186
1/04/2020,Portals,Software Maintenance,USA,"1,078"
1/05/2020,Portals,Software Maintenance,USA,750
1/06/2020,Portals,Software Maintenance,USA,"4,337"
1/03/2020,Portals,Supplies,USA,9
1/04/2020,Portals,Supplies,USA,4
1/05/2020,Portals,Supplies,USA,6
1/09/2020,Portals,Supplies,USA,"3,000"
1/12/2020,Portals,Supplies,USA,"3,000"
1/02/2020,Portals,Telecomm,USA,363
1/03/2020,Portals,Telecomm,USA,733
1/04/2020,Portals,Telecomm,USA,317
1/06/2020,Portals,Telecomm,USA,649
1/07/2020,Portals,Telecomm,USA,357
1/08/2020,Portals,Telecomm,USA,357
1/09/2020,Portals,Telecomm,USA,357
1/10/2020,Portals,Telecomm,USA,357
1/11/2020,Portals,Telecomm,USA,357
1/12/2020,Portals,Telecomm,USA,357
1/02/2020,Portals,Training,USA,168
1/03/2020,Portals,Training,USA,479
1/05/2020,Portals,Training,USA,360
1/06/2020,Portals,Training,USA,616
1/09/2020,Portals,Training,USA,"1,500"
1/12/2020,Portals,Training,USA,"1,500"
1/03/2020,Portals,Travel,USA,156
1/04/2020,Portals,Travel,USA,359
1/05/2020,Portals,Travel,USA,336
1/06/2020,Portals,Travel,USA,183
1/01/2020,Portfolio Management,Employee Performance,USA,8
1/02/2020,Portfolio Management,Employee Performance,USA,154
1/03/2020,Portfolio Management,Employee Performance,USA,9
1/05/2020,Portfolio Management,Employee Performance,USA,16
1/07/2020,Portfolio Management,Employee Performance,USA,222
1/08/2020,Portfolio Management,Employee Performance,USA,222
1/09/2020,Portfolio Management,Employee Performance,USA,222
1/10/2020,Portfolio Management,Employee Performance,USA,222
1/11/2020,Portfolio Management,Employee Performance,USA,222
1/12/2020,Portfolio Management,Employee Performance,USA,222
1/02/2020,Portfolio Management,External Labor,USA,5
1/03/2020,Portfolio Management,External Labor,USA,29
1/05/2020,Portfolio Management,External Labor,USA,"1,411"
1/06/2020,Portfolio Management,External Labor,USA,"1,642"
1/01/2020,Portfolio Management,Hardware,USA,77
1/02/2020,Portfolio Management,Hardware,USA,449
1/03/2020,Portfolio Management,Hardware,USA,383
1/04/2020,Portfolio Management,Hardware,USA,237
1/07/2020,Portfolio Management,Hardware,USA,129
1/08/2020,Portfolio Management,Hardware,USA,129
1/09/2020,Portfolio Management,Hardware,USA,129
1/10/2020,Portfolio Management,Hardware,USA,129
1/11/2020,Portfolio Management,Hardware,USA,129
1/12/2020,Portfolio Management,Hardware,USA,129
1/07/2020,Portfolio Management,Hardware Maintenance,USA,125
1/08/2020,Portfolio Management,Hardware Maintenance,USA,125
1/09/2020,Portfolio Management,Hardware Maintenance,USA,125
1/10/2020,Portfolio Management,Hardware Maintenance,USA,125
1/11/2020,Portfolio Management,Hardware Maintenance,USA,125
1/12/2020,Portfolio Management,Hardware Maintenance,USA,125
1/01/2020,Portfolio Management,Internal Labor,USA,"73,328"
1/02/2020,Portfolio Management,Internal Labor,USA,"70,219"
1/03/2020,Portfolio Management,Internal Labor,USA,"76,034"
1/04/2020,Portfolio Management,Internal Labor,USA,"66,470"
1/05/2020,Portfolio Management,Internal Labor,USA,"63,499"
1/06/2020,Portfolio Management,Internal Labor,USA,"64,549"
1/07/2020,Portfolio Management,Internal Labor,USA,"68,747"
1/08/2020,Portfolio Management,Internal Labor,USA,"68,747"
1/09/2020,Portfolio Management,Internal Labor,USA,"68,747"
1/10/2020,Portfolio Management,Internal Labor,USA,"70,720"
1/11/2020,Portfolio Management,Internal Labor,USA,"70,097"
1/12/2020,Portfolio Management,Internal Labor,USA,"70,070"
1/01/2020,Portfolio Management,Other,USA,"13,440"
1/02/2020,Portfolio Management,Other,USA,"15,190"
1/03/2020,Portfolio Management,Other,USA,"7,595"
1/04/2020,Portfolio Management,Other,USA,"7,632"
1/05/2020,Portfolio Management,Other,USA,"7,595"
1/06/2020,Portfolio Management,Other,USA,"7,595"
1/07/2020,Portfolio Management,Other,USA,"18,222"
1/08/2020,Portfolio Management,Other,USA,"7,662"
1/09/2020,Portfolio Management,Other,USA,"7,662"
1/10/2020,Portfolio Management,Other,USA,"7,662"
1/11/2020,Portfolio Management,Other,USA,"7,662"
1/12/2020,Portfolio Management,Other,USA,"7,662"
1/07/2020,Portfolio Management,Recognition,USA,64
1/08/2020,Portfolio Management,Recognition,USA,64
1/09/2020,Portfolio Management,Recognition,USA,64
1/10/2020,Portfolio Management,Recognition,USA,64
1/11/2020,Portfolio Management,Recognition,USA,64
1/12/2020,Portfolio Management,Recognition,USA,64
1/05/2020,Portfolio Management,Software,USA,117
1/07/2020,Portfolio Management,Software,USA,45
1/08/2020,Portfolio Management,Software,USA,45
1/09/2020,Portfolio Management,Software,USA,45
1/10/2020,Portfolio Management,Software,USA,45
1/11/2020,Portfolio Management,Software,USA,45
1/12/2020,Portfolio Management,Software,USA,45
1/04/2020,Portfolio Management,Software Maintenance,USA,269
1/06/2020,Portfolio Management,Software Maintenance,USA,-269
1/02/2020,Portfolio Management,Supplies,USA,83
1/03/2020,Portfolio Management,Supplies,USA,25
