Row ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit
4595,14/05/2020,18/05/2020,México,Colima,44105,West,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,-46.536
4596,14/05/2020,18/05/2020,México,Colima,44105,West,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764
4597,14/05/2020,18/05/2020,México,Colima,44105,West,Office Supplies,Paper,Xerox 19,24.784000000000002,1,0.2,7.745
4598,01/03/2021,05/03/2021,México,Durango,60126,North,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172
4599,01/03/2021,05/03/2021,México,Durango,60126,North,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784
4600,30/07/2018,01/08/2018,México,Baja California,55044,North,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,6,0.0,38.97
4601,01/11/2018,03/11/2018,México,Yucatán,10035,East,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,21.8376
4602,20/10/2021,22/10/2021,México,Durango,60653,North,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928
4603,20/10/2021,22/10/2021,México,Durango,60653,North,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.5825
4604,20/10/2021,22/10/2021,México,Durango,60653,North,Office Supplies,Paper,Wirebound Voice Message Log Book,3.8080000000000003,1,0.2,1.2376
4605,20/10/2021,22/10/2021,México,Durango,60653,North,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,1,0.8,-14.7594
4606,20/10/2021,22/10/2021,México,Durango,60653,North,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2,7.9378
4607,05/06/2018,10/06/2018,México,Yucatán,14215,East,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,9,0.1,169.18200000000002
4608,31/03/2020,02/04/2020,México,Baja California Sur,76017,North,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774
4609,05/02/2020,08/02/2020,México,Baja California Sur,76706,North,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.99200000000002,4,0.8,-426.986
4610,05/02/2020,08/02/2020,México,Baja California Sur,76706,North,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.7120000000000001
4611,18/04/2021,22/04/2021,México,Baja California Sur,77095,North,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008
4612,18/04/2021,22/04/2021,México,Baja California Sur,77095,North,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
4613,18/04/2021,22/04/2021,México,Baja California Sur,77095,North,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
4614,18/04/2021,22/04/2021,México,Baja California Sur,77095,North,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497
4615,10/05/2019,16/05/2019,México,Guanajuato,98105,West,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604
4616,06/12/2018,11/12/2018,México,Sinaloa,22204,North,Technology,Phones,AT&T CL82213,173.94,6,0.0,50.4426
4617,25/08/2021,30/08/2021,México,Guanajuato,98103,West,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958
4618,22/10/2019,22/10/2019,México,Guanajuato,98105,West,Office Supplies,Paper,Xerox 1986,6.68,1,0.0,3.2064
4619,22/10/2019,22/10/2019,México,Guanajuato,98105,West,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3,0.0,2.2518
4620,22/10/2019,22/10/2019,México,Guanajuato,98105,West,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0.0,30.581999999999997
4621,07/08/2019,11/08/2019,México,Guanajuato,98026,West,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856
4622,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,6,0.0,29.5626
4623,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0.0,67.99
4624,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Furniture,Furnishings,Regeneration Desk Collection,8.8,5,0.0,3.872
4625,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Office Supplies,Art,Newell 35,19.68,6,0.0,5.7072
4626,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,69.6762
4627,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.94,3,0.0,7.1712
4628,21/07/2020,27/07/2020,México,Sinaloa,24153,North,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0.0,11.585999999999999
4629,23/03/2021,26/03/2021,México,Oaxaca,33445,East,Office Supplies,Labels,Avery 476,9.912,3,0.2,3.2214
4630,13/06/2019,16/06/2019,México,Yucatán,10024,East,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.568000000000005,2,0.2,11.7488
4631,04/05/2018,11/05/2018,México,Cohaulia,46203,,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93,7,0.0,35.2604
4632,23/04/2020,26/04/2020,México,Colima,43229,West,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5,0.7,-7.84
4633,23/04/2020,26/04/2020,México,Colima,43229,West,Office Supplies,Paper,Xerox 195,5.343999999999999,1,0.2,1.8704
4634,06/06/2021,12/06/2021,México,Oaxaca,32216,East,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1,0.7,-0.91
4635,06/06/2021,12/06/2021,México,Oaxaca,32216,East,Office Supplies,Paper,Xerox 1944,62.016000000000005,2,0.2,22.4808
4636,17/06/2020,20/06/2020,México,Chiapas,80022,East,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292
4637,21/04/2018,28/04/2018,México,Tabasco,40214,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0.0,51.8292
4638,21/04/2018,28/04/2018,México,Tabasco,40214,East,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0.0,9.798
4639,21/04/2018,28/04/2018,México,Tabasco,40214,East,Technology,Phones,Jabra SPEAK 410,469.95,5,0.0,131.586
4640,21/04/2018,28/04/2018,México,Tabasco,40214,East,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796
4641,19/01/2018,23/01/2018,México,Baja California Sur,77590,North,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.43799999999999,1,0.3,-13.1706
4642,19/01/2018,23/01/2018,México,Baja California Sur,77590,North,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416
4643,14/12/2021,21/12/2021,México,Yucatán,10024,East,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0.0,2239.9872
4644,23/05/2021,27/05/2021,México,Guanajuato,98006,West,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208
4645,19/09/2018,22/09/2018,México,Yucatán,10024,East,Technology,Phones,PureGear Roll-On Screen Protector,279.86,14,0.0,134.3328
4646,02/10/2018,06/10/2018,México,Nayarit,27893,West,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5,0.7,-5.412000000000001
4647,25/12/2019,30/12/2019,México,Guanajuato,98115,West,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764
4648,25/12/2019,30/12/2019,México,Guanajuato,98115,West,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01
4649,06/05/2020,06/05/2020,México,Nayarit,28205,West,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11,0.7,-52.5481
4650,06/05/2020,06/05/2020,México,Nayarit,28205,West,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5564
4651,06/05/2020,06/05/2020,México,Nayarit,28205,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689
4652,27/11/2020,30/11/2020,México,Yucatán,10011,East,Office Supplies,Art,American Pencil,6.99,3,0.0,2.0271
4653,27/11/2020,30/11/2020,México,Yucatán,10011,East,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.42399999999999,6,0.2,36.2556
4654,31/10/2021,02/11/2021,México,Colima,44052,West,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8,0.4,-734.5264
4655,05/08/2020,09/08/2020,México,Cohaulia,46203,,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6,0.0,60.4224
4656,05/08/2020,09/08/2020,México,Cohaulia,46203,,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2,0.0,29.5186
4657,05/08/2020,09/08/2020,México,Cohaulia,46203,,Office Supplies,Labels,Avery 475,133.2,9,0.0,66.6
4658,10/08/2018,16/08/2018,México,Tlaxcala,97756,Center,Technology,Phones,AT&T 1080 Corded phone,438.36800000000005,4,0.2,38.3572
4659,10/08/2018,16/08/2018,México,Tlaxcala,97756,Center,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7,0.2,-31.4874
4660,10/08/2018,16/08/2018,México,Tlaxcala,97756,Center,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4,0.2,15.0156
4661,15/12/2019,21/12/2019,México,Tlaxcala,97477,Center,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653
4662,15/12/2019,21/12/2019,México,Tlaxcala,97477,Center,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.16799999999999,2,0.2,8.7168
4663,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.61600000000001,7,0.8,-68.1856
4664,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Technology,Copiers,Canon PC-428 Personal Copier,319.98400000000004,2,0.2,107.9946
4665,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498
4666,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512
4667,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Office Supplies,Paper,Xerox 205,20.736,4,0.2,7.2576
4668,08/09/2020,11/09/2020,México,Baja California Sur,76017,North,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637
4669,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.57599999999996,3,0.2,25.0182
4670,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.991999999999997,1,0.2,4.7988
4671,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2,0.2,-6.396
4672,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,0.2,3.8569999999999998
4673,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172
4674,20/02/2020,27/02/2020,México,Nuevo León,85234,North,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.7168
4675,26/10/2020,01/11/2020,México,Sinaloa,23464,North,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0.0,60.6645
4676,26/10/2020,01/11/2020,México,Sinaloa,23464,North,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7,0.0,113.211
4677,14/07/2019,18/07/2019,México,Baja California Sur,75061,North,Office Supplies,Paper,Xerox 1914,219.84,5,0.2,79.692
4678,25/05/2020,29/05/2020,México,Chihuahua,31907,North,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0.0,13.427999999999999
4679,05/09/2018,12/09/2018,México,Sinaloa,22901,North,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.96,4,0.0,12.2328
4680,21/11/2018,23/11/2018,México,Cohaulia,46226,,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.92,6,0.0,4.914
4681,21/11/2018,23/11/2018,México,Cohaulia,46226,,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,83.9,2,0.0,22.653000000000002
4682,21/11/2018,23/11/2018,México,Cohaulia,46226,,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,0.0,5.135
4683,21/11/2018,23/11/2018,México,Cohaulia,46226,,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,393.54,3,0.0,165.2868
4684,10/10/2021,14/10/2021,México,Nuevo León,85023,North,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,46.872,7,0.2,3.5154
4685,17/12/2018,22/12/2018,México,Durango,61701,North,Office Supplies,Storage,Tennsco Double-Tier Lockers,180.016,1,0.2,-15.7514
4686,17/12/2018,22/12/2018,México,Durango,61701,North,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.552,2,0.6,-19.7372
4687,17/12/2018,22/12/2018,México,Durango,61701,North,Office Supplies,Art,Newell 35,13.12,5,0.2,1.476
4688,02/12/2020,09/12/2020,México,Baja California Sur,77095,North,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16,5,0.2,2.128
4689,11/08/2020,13/08/2020,México,Aguascalientes,70601,West,Office Supplies,Binders,Satellite Sectional Post Binders,477.51,11,0.0,219.6546
4690,02/12/2019,07/12/2019,México,Yucatán,10024,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176,3,0.2,134.9322
4691,02/12/2019,07/12/2019,México,Yucatán,10024,East,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,0.2,11.4504
4692,02/12/2019,07/12/2019,México,Yucatán,10024,East,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,0.0,26.9304
4693,20/05/2018,24/05/2018,México,Nayarit,27893,West,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,4,0.2,20.392
4694,20/05/2018,24/05/2018,México,Nayarit,27893,West,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,6.4079999999999995,4,0.7,-4.9128
4695,10/09/2019,15/09/2019,México,Oaxaca,33311,East,Technology,Phones,Geemarc AmpliPOWER60,519.68,7,0.2,58.464
4696,14/11/2018,19/11/2018,México,Quintana Roo,87124,East,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432
4697,14/11/2018,19/11/2018,México,Quintana Roo,87124,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
4698,18/08/2020,21/08/2020,México,Colima,43229,West,Office Supplies,Art,Newell 325,9.912,3,0.2,1.239
4699,14/12/2020,14/12/2020,México,Durango,60076,North,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35200000000003,6,0.6,-292.9872
4700,14/12/2020,14/12/2020,México,Durango,60076,North,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3,0.6,-26.7558
4701,14/12/2020,14/12/2020,México,Durango,60076,North,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,3,0.2,-4.908
4702,14/12/2020,14/12/2020,México,Durango,60076,North,Office Supplies,Art,Prismacolor Color Pencil Set,95.23200000000001,6,0.2,24.9984
4703,08/04/2019,15/04/2019,México,Puebla,71901,Center,Office Supplies,Fasteners,Advantus Plastic Paper Clips,30.0,6,0.0,14.4
4704,08/04/2019,15/04/2019,México,Puebla,71901,Center,Office Supplies,Paper,Xerox 1993,25.92,4,0.0,12.7008
4705,08/04/2019,15/04/2019,México,Puebla,71901,Center,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,159.92,4,0.0,31.984
4706,16/12/2019,19/12/2019,México,Nayarit,27534,West,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,34.944,3,0.2,3.0576
4707,04/09/2020,06/09/2020,México,Campeche,3060,East,Office Supplies,Fasteners,Staples,14.82,6,0.0,6.9654
4708,12/09/2019,16/09/2019,México,Guanajuato,98103,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,0.0,4.8162
4709,12/09/2019,16/09/2019,México,Guanajuato,98103,West,Office Supplies,Labels,Avery 487,11.07,3,0.0,5.2029
4710,12/09/2019,16/09/2019,México,Guanajuato,98103,West,Office Supplies,Binders,GBC Instant Report Kit,20.704,4,0.2,7.763999999999999
4711,10/08/2020,15/08/2020,México,Cohaulia,47374,,Office Supplies,Paper,Xerox 1906,177.2,5,0.0,83.28399999999999
4712,04/11/2019,09/11/2019,México,Oaxaca,33180,East,Furniture,Furnishings,Ultra Door Pull Handle,50.496,6,0.2,8.2056
4713,18/06/2018,20/06/2018,México,Morelos,37167,Center,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.129,3,0.7,-4.4946
4714,18/06/2018,20/06/2018,México,Morelos,37167,Center,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",643.136,4,0.2,56.2744
4715,18/06/2018,20/06/2018,México,Morelos,37167,Center,Office Supplies,Paper,Xerox 21,20.736,4,0.2,7.2576
4716,04/07/2021,07/07/2021,México,Chiapas,80013,East,Office Supplies,Paper,Xerox 194,177.53599999999997,4,0.2,62.1376
4717,04/07/2021,07/07/2021,México,Chiapas,80013,East,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.431999999999995,2,0.2,3.2432
4718,20/12/2018,25/12/2018,México,Oaxaca,33142,East,Office Supplies,Labels,Avery 486,11.696,2,0.2,3.9474
4719,26/05/2021,31/05/2021,México,Durango,60623,North,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",102.624,3,0.2,7.6968
4720,26/05/2021,31/05/2021,México,Durango,60623,North,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,359.772,2,0.3,-5.1396
4721,26/05/2021,31/05/2021,México,Durango,60623,North,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392000000000001,3,0.2,3.1806
4722,16/02/2018,20/02/2018,México,Campeche,3820,East,Office Supplies,Paper,Xerox 1920,35.88,6,0.0,16.146
4723,16/06/2020,18/06/2020,México,Colima,43017,West,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,6,0.2,107.9892
4724,16/06/2020,18/06/2020,México,Colima,43017,West,Office Supplies,Art,Newell 330,23.92,5,0.2,1.794
4725,13/11/2020,16/11/2020,México,Yucatán,10009,East,Technology,Phones,Nokia Lumia 925,629.95,5,0.0,163.787
4726,11/12/2020,15/12/2020,México,Yucatán,10035,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952,1,0.2,5.0463
4727,11/12/2020,15/12/2020,México,Yucatán,10035,East,Office Supplies,Paper,Xerox 1895,17.94,3,0.0,8.073
4728,11/12/2020,15/12/2020,México,Yucatán,10035,East,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2,0.0,29.245
4729,02/12/2020,08/12/2020,México,Nayarit,27405,West,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.775999999999996,1,0.2,2.4582
4730,26/06/2020,30/06/2020,México,Yucatán,10035,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0
4731,24/07/2019,26/07/2019,México,Yucatán,10035,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,0.1,31.0156
4732,02/09/2019,08/09/2019,México,Durango,60623,North,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,0.2,9.8685
4733,02/09/2019,08/09/2019,México,Durango,60623,North,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524
4734,02/09/2019,08/09/2019,México,Durango,60623,North,Technology,Machines,Okidata C610n Printer,1362.9,3,0.3,-19.47
4735,20/04/2020,24/04/2020,México,Durango,60653,North,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
