Order ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit,Unnamed: 14,Unnamed: 15,Unnamed: 16
4193,10/12/2021,14/12/2021,México,Querétaro,83605,Center,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,,,
4194,13/12/2021,21/12/2021,México,Nuevo León,85023,North,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,,,
4195,13/12/2021,21/12/2021,México,Nuevo León,85023,North,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.2139999999999995,2,0.7,-4.1712,,,
4196,21/09/2020,27/09/2020,México,Oaxaca,33142,East,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,,,
4197,02/11/2018,07/11/2018,México,Yucatán,12180,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,,,
4198,05/10/2021,10/10/2021,México,Colima,43229,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,,,
4199,13/08/2019,13/08/2019,México,Aguascalientes,70065,West,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.6818,,,
4200,13/08/2019,13/08/2019,México,Aguascalientes,70065,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,,,
4201,21/11/2021,21/11/2021,México,Baja California Sur,75104,North,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,,,
4202,24/08/2020,26/08/2020,México,Colima,43130,West,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.2719999999999,8,0.2,64.6272,,,
4203,24/08/2020,26/08/2020,México,Colima,43130,West,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,,,
4204,23/02/2020,02/03/2020,México,Guanajuato,98115,West,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.336,,,
4205,23/02/2020,02/03/2020,México,Guanajuato,98115,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,,,
4206,19/11/2019,21/11/2019,México,Nayarit,28540,West,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,,,
4207,06/07/2020,06/07/2020,México,Oaxaca,33142,East,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,,,
4208,25/12/2019,01/01/2020,México,Campeche,3060,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,,,
4209,23/04/2020,25/04/2020,México,Yucatán,10011,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,,,
4210,19/04/2018,25/04/2018,México,Baja California Sur,75007,North,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.567999999999998,2,0.8,-52.8336,,,
4211,19/04/2018,25/04/2018,México,Baja California Sur,75007,North,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468,,,
4212,04/09/2019,08/09/2019,México,Tamaulipas,40324,North,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,,,
4213,04/09/2019,08/09/2019,México,Tamaulipas,40324,North,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,,,
4214,04/09/2019,08/09/2019,México,Tamaulipas,40324,North,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.1968,,,
4215,04/09/2019,08/09/2019,México,Tamaulipas,40324,North,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5344,,,
4216,04/02/2019,08/02/2019,México,Nuevo León,85635,North,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,,,
4217,19/05/2020,24/05/2020,México,Morelos,37918,Center,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35200000000003,3,0.2,-35.3646,,,
4218,19/05/2020,24/05/2020,México,Morelos,37918,Center,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,,,
4219,03/09/2018,08/09/2018,México,Nuevo León,85705,North,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15200000000002,3,0.2,89.307,,,
4220,09/06/2019,16/06/2019,México,Baja California,55407,North,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235,,,
4221,07/11/2018,11/11/2018,México,Oaxaca,33142,East,Office Supplies,Binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,,,
4222,07/11/2018,11/11/2018,México,Oaxaca,33142,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,5,0.7,-1031.5385,,,
4223,15/06/2019,18/06/2019,México,Baja California Sur,77036,North,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,,,
4224,23/09/2019,26/09/2019,México,Colima,43130,West,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,,,
4225,23/09/2019,26/09/2019,México,Colima,43130,West,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,,,
4226,23/09/2019,26/09/2019,México,Colima,43130,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.200999999999999,7,0.7,-9.7608,,,
4227,18/08/2019,20/08/2019,México,Baja California Sur,78539,North,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,,,
4228,18/08/2019,20/08/2019,México,Baja California Sur,78539,North,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,,,
4229,02/03/2021,08/03/2021,México,Yucatán,10009,East,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.3392,,,
4230,02/03/2021,08/03/2021,México,Yucatán,10009,East,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,,,
4231,30/12/2021,03/01/2018,México,Guerrero,19120,West,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968000000000004,2,0.2,6.992000000000001,,,
4232,10/04/2018,16/04/2018,México,Yucatán,14609,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.3508,,,
4233,10/04/2018,16/04/2018,México,Yucatán,14609,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.0147,,,
4234,05/04/2018,07/04/2018,México,Guerrero,19120,West,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,,,
4235,17/01/2018,23/01/2018,México,Morelos,38134,Center,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008,,,
4236,13/08/2020,20/08/2020,México,Guerrero,19120,West,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,,,
4237,31/12/2018,04/01/2019,México,Baja California Sur,78745,North,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,,,
4238,31/12/2018,04/01/2019,México,Baja California Sur,78745,North,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,,,
4239,31/12/2018,04/01/2019,México,Baja California Sur,78745,North,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,,,
4240,01/09/2019,07/09/2019,México,Yucatán,10011,East,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.31599999999997,,,
4241,01/09/2019,07/09/2019,México,Yucatán,10011,East,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0.0,30.4416,,,
4242,01/09/2019,07/09/2019,México,Yucatán,10011,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,,,
4243,01/09/2019,07/09/2019,México,Yucatán,10011,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,,,
4244,05/08/2020,08/08/2020,México,Baja California Sur,77070,North,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,,,
4245,18/02/2021,18/02/2021,México,Baja California Sur,79424,North,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322000000000001,,,
4246,22/11/2019,27/11/2019,México,Baja California Sur,77095,North,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348,,,
4247,22/11/2019,27/11/2019,México,Baja California Sur,77095,North,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,,,
4248,22/11/2019,27/11/2019,México,Baja California Sur,77095,North,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.031999999999996,2,0.2,-0.6008,,,
4249,22/11/2019,27/11/2019,México,Baja California Sur,77095,North,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,,,
4250,22/11/2019,27/11/2019,México,Baja California Sur,77095,North,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732,,,
4251,13/06/2018,17/06/2018,México,Chihuahua,30076,North,Office Supplies,Paper,Xerox 202,6.48,1,0.0,3.1104,,,
4252,28/12/2020,31/12/2020,México,Chiapas,80538,East,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,,,
4253,20/09/2020,26/09/2020,México,Yucatán,10035,East,Furniture,Chairs,Hon Valutask Swivel Chairs,272.64599999999996,3,0.1,18.1764,,,
4254,20/09/2020,26/09/2020,México,Yucatán,10035,East,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,,,
4255,20/09/2020,26/09/2020,México,Yucatán,10035,East,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,,,
4256,20/09/2020,26/09/2020,México,Yucatán,10035,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.791999999999998,,,
4257,20/09/2020,26/09/2020,México,Yucatán,10035,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712,,,
4258,20/09/2020,26/09/2020,México,Yucatán,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.3296,,,
4259,20/09/2020,26/09/2020,México,Yucatán,10035,East,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,,,
4260,20/09/2020,26/09/2020,México,Yucatán,10035,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,,,
4261,20/09/2020,26/09/2020,México,Yucatán,10035,East,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,,,
4262,20/09/2020,26/09/2020,México,Yucatán,10035,East,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157,,,
4263,20/09/2020,26/09/2020,México,Yucatán,10035,East,Technology,Phones,Apple iPhone 5,1299.66,2,0.0,350.9082,,,
4264,20/09/2020,26/09/2020,México,Yucatán,10035,East,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,,,
4265,20/09/2020,26/09/2020,México,Yucatán,10035,East,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,,,
4266,20/09/2020,26/09/2020,México,Yucatán,10035,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.3898,,,
4267,22/08/2020,24/08/2020,México,Guerrero,19143,West,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752,,,
4268,18/06/2018,22/06/2018,México,Oaxaca,33178,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784,,,
4269,20/12/2021,25/12/2021,México,Baja California Sur,75051,North,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432000000000002,2,0.8,-49.5516,,,
4270,20/12/2021,25/12/2021,México,Baja California Sur,75051,North,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,,,
4271,11/09/2019,16/09/2019,México,Durango,60653,North,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,0.2,2.1,,,
4272,11/09/2019,16/09/2019,México,Durango,60653,North,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.9080000000000001,3,0.8,-3.2436,,,
4273,12/11/2019,16/11/2019,México,Colima,44134,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.8020000000001,7,0.3,-21.0686,,,
4274,12/11/2019,16/11/2019,México,Colima,44134,West,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,,,
4275,12/11/2019,16/11/2019,México,Colima,44134,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,,,
4276,12/11/2019,16/11/2019,México,Colima,44134,West,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.0739999999998,9,0.3,0.0,,,
4277,12/11/2019,16/11/2019,México,Colima,44134,West,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.37199999999996,2,0.3,-12.8392,,,
4278,13/11/2019,19/11/2019,México,Yucatán,10011,East,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896,,,
4279,13/11/2019,19/11/2019,México,Yucatán,10011,East,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,,,
4280,19/09/2020,25/09/2020,México,Tlaxcala,97477,Center,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,,,
4281,19/09/2020,25/09/2020,México,Tlaxcala,97477,Center,Office Supplies,Art,Peel-Off China Markers,23.831999999999997,3,0.2,6.5538,,,
4282,19/09/2020,25/09/2020,México,Tlaxcala,97477,Center,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824,,,
4283,19/09/2020,25/09/2020,México,Tlaxcala,97477,Center,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.58800000000001,2,0.7,-128.2388,,,
4284,04/12/2020,09/12/2020,México,Durango,60610,North,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568000000000005,2,0.2,4.6176,,,
4285,31/08/2018,05/09/2018,México,Baja California Sur,76021,North,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,0.2,6.812,,,
4286,31/03/2019,06/04/2019,México,Yucatán,10009,East,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666000000000004,,,
4287,26/03/2020,02/04/2020,México,Sinaloa,23464,North,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0.0,20.7675,,,
4288,26/03/2020,02/04/2020,México,Sinaloa,23464,North,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.3159999999999998,,,
4289,27/12/2021,31/12/2021,México,Yucatán,10011,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.2139999999999,14,0.1,161.9674,,,
4290,15/09/2020,20/09/2020,México,Morelos,37087,Center,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355,,,
4291,18/10/2018,22/10/2018,México,Baja California Sur,78501,North,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.695999999999998,3,0.2,3.4619999999999997,,,
4292,18/10/2018,22/10/2018,México,Baja California Sur,78501,North,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6,0.8,-186.5682,,,
4293,31/10/2019,04/11/2019,México,Oaxaca,33021,East,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224,,,
4294,08/04/2019,11/04/2019,México,Chihuahua,31907,North,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0.0,88.725,,,
4295,20/04/2020,23/04/2020,México,Guerrero,19120,West,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,,,
4296,20/04/2020,23/04/2020,México,Guerrero,19120,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336000000000006,3,0.2,5.7753,,,
4297,20/04/2020,23/04/2020,México,Guerrero,19120,West,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,0.2,33.2704,,,
4298,20/04/2020,23/04/2020,México,Guerrero,19120,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418,,,
4299,03/08/2019,05/08/2019,México,Sonora,74133,North,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0.0,38.3238,,,
4300,03/08/2019,05/08/2019,México,Sonora,74133,North,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0.0,23.4192,,,
4301,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3,0.2,28.3479,,,
4302,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852,,,
4303,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,,,
4304,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737,,,
4305,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992,3,0.2,1.3728,,,
4306,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Furniture,Furnishings,Document Clip Frames,20.016,3,0.2,5.5044,,,
4307,19/03/2021,21/03/2021,México,Oaxaca,33801,East,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2,,,
4308,20/04/2018,25/04/2018,México,Baja California Sur,77036,North,Office Supplies,Paper,Xerox 1916,117.456,3,0.2,44.04600000000001,,,
4309,27/08/2021,30/08/2021,México,Sinaloa,22153,North,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,,,
4310,19/12/2019,24/12/2019,México,Yucatán,10035,East,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248000000000005,3,0.2,11.5587,,,
4311,19/12/2019,24/12/2019,México,Yucatán,10035,East,Office Supplies,Art,Newell 326,3.52,2,0.0,1.0208,,,
4312,11/12/2019,13/12/2019,México,Tlaxcala,97206,Center,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.245,,,
4313,07/08/2018,12/08/2018,México,Guerrero,19120,West,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,0.2,10.68,,,
4314,15/11/2018,17/11/2018,México,Yucatán,10035,East,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,,,
4315,15/11/2018,17/11/2018,México,Yucatán,10035,East,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6,0.2,11.7936,,,
4316,15/11/2018,17/11/2018,México,Yucatán,10035,East,Office Supplies,Art,Newell 319,119.04,6,0.0,35.711999999999996,,,
4317,04/04/2020,08/04/2020,México,Durango,60016,North,Technology,Phones,Cisco SPA 502G IP Phone,383.84,4,0.2,47.98,,,
4318,24/12/2019,28/12/2019,México,Yucatán,10035,East,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,0.0,207.8856,,,
4319,13/12/2020,13/12/2020,México,Guanajuato,98103,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,,,
4320,22/12/2020,26/12/2020,México,Baja California Sur,77095,North,Office Supplies,Paper,Xerox 1931,25.92,5,0.2,9.072000000000001,,,
4321,22/12/2020,26/12/2020,México,Baja California Sur,77095,North,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5,0.8,-9.8115,,,
4322,22/12/2020,26/12/2020,México,Baja California Sur,77095,North,Office Supplies,Paper,Xerox 1887,75.88,5,0.2,26.558000000000003,,,
4323,21/10/2020,28/10/2020,México,Guerrero,19143,West,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.98800000000006,2,0.4,-76.9972,,,
4324,21/10/2020,28/10/2020,México,Guerrero,19143,West,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.376,3,0.2,-4.461,,,
4325,13/11/2018,17/11/2018,México,Cohaulia,47201,,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",63.77,7,0.0,28.6965,,,
4326,13/11/2018,17/11/2018,México,Cohaulia,47201,,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0.0,13.2522,,,
4327,13/11/2018,17/11/2018,México,Cohaulia,47201,,Office Supplies,Paper,Xerox 1910,96.08,2,0.0,46.1184,,,
4328,16/04/2018,20/04/2018,México,Durango,60201,North,Technology,Copiers,Canon PC940 Copier,1439.9679999999998,4,0.2,485.9892,,,
4329,16/04/2018,20/04/2018,México,Durango,60201,North,Technology,Accessories,Logitech Keyboard K120,43.56,3,0.2,-4.9005,,,
4330,21/10/2019,27/10/2019,México,Colima,43229,West,Technology,Phones,Panasonic KX TS208W Corded phone,235.15200000000002,8,0.4,-47.0304,,,
4331,01/12/2020,03/12/2020,México,Colima,43302,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712000000000001,2,0.2,1.7352,,,
4332,20/10/2019,24/10/2019,México,Baja California Sur,77095,North,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.016000000000005,7,0.2,15.9425,,,
