Backorder Risk;Distribution Center;Location;Product ID;Risk Score
63;Center F;Greater China;10026095;High
63;Center F;Greater China;10026785;High
63;Center F;Greater China;10027365;High
63;Center F;Japan;10028085;High
63;Center F;Japan;10029045;High
63;Center F;Japan;10029335;High
63;Center F;Japan;10029585;High
63;Center F;Japan;10029645;High
63;Center F;Japan;10029835;High
63;Center F;Japan;10029845;High
63;Center F;Japan;10030815;High
63;Center F;Japan;10030955;High
63;Center F;Japan;10031395;High
63;Center F;Japan;10043335;Low
63;Center F;Japan;10043515;Low
63;Center F;Japan;10043695;Low
63;Center F;Japan;10044405;Low
63;Center F;Japan;10044805;Low
63;Center F;Japan;10045115;Low
63;Center F;SouthAfrica;10045732;Low
63;Center F;SouthAfrica;10046125;Low
63;Center F;SouthAfrica;10046385;Low
63;Center F;SouthAfrica;10046472;Low
63;Center F;SouthAfrica;10046583;Low
63;Center F;SouthAfrica;10046632;Low
63;Center F;SouthAfrica;10046896;Low
63;Center F;SouthAfrica;10047083;Low
63;Center F;SouthAfrica;10047085;Low
63;Center F;SouthAfrica;10047143;Low
63;Center F;SouthAfrica;10047565;Low
63;Center F;SouthAfrica;10048196;Low
63;Center F;SouthAfrica;10048483;Low
63;Center F;SouthAfrica;10048585;Low
63;Center F;SouthAfrica;10048796;Low
63;Center F;SouthAfrica;10049056;Low
63;Center F;SouthAfrica;10049265;Low
63;Center F;SouthAfrica;10049303;Low
63;Center F;SouthAfrica;10049803;Low
63;Center F;SouthAfrica;10049843;High
63;Center F;SouthAfrica;10050396;Low
63;Center F;Spain;10019715;High
63;Center F;Spain;10019845;High
63;Center F;Spain;10019885;High
63;Center F;Spain;10020145;High
63;Center F;Spain;10021455;High
63;Center F;Spain;10021475;High
63;Center F;Spain;10041975;Low
63;Center F;Spain;10042255;Low
63;Center F;UK;10016885;High
63;Center F;UK;10017375;High
63;Center F;UK;10018385;High
63;Center F;USA;10000325;High
63;Center F;USA;10000975;High
63;Center F;USA;10001965;High
63;Center F;USA;10002825;High
63;Center F;USA;10003375;High
63;Center F;USA;10003765;High
63;Center F;USA;10003985;High
63;Center F;USA;10004255;High
63;Center F;USA;10004465;High
63;Center F;USA;10005025;High
63;Center F;USA;10005835;High
63;Center F;USA;10006775;High
63;Center F;USA;10006885;High
63;Center F;USA;10008385;High
63;Center F;USA;10008645;High
63;Center F;USA;10008665;High
63;Center F;USA;10008915;High
63;Center F;USA;10009165;High
63;Center F;USA;10010015;High
63;Center F;USA;10010225;High
63;Center F;USA;10010285;High
63;Center F;USA;10011335;High
63;Center F;USA;10011405;High
63;Center F;USA;10011415;High
63;Center F;USA;10011485;High
63;Center F;USA;10012145;High
63;Center F;USA;10012185;High
63;Center F;USA;10012975;High
63;Center F;USA;10013245;High
63;Center F;USA;10013345;High
63;Center F;USA;10013985;High
63;Center F;USA;10014095;High
63;Center F;USA;10015025;High
63;Center F;USA;10015395;High
63;Center F;USA;10015965;High
63;Center F;USA;10016065;High
63;Center F;USA;10016365;High
63;Center F;USA;10033315;High
63;Center F;USA;10033525;High
63;Center F;USA;10033545;High
63;Center F;USA;10033765;High
63;Center F;USA;10034095;High
63;Center F;USA;10034655;High
63;Center F;USA;10034765;High
63;Center F;USA;10035245;High
63;Center F;USA;10036225;High
63;Center F;USA;10036755;High
63;Center F;USA;10037295;High
63;Center F;USA;10037805;High
63;Center F;USA;10038035;High
63;Center F;USA;10038575;High
63;Center F;USA;10039475;High
63;Center F;USA;10039575;High
63;Center F;USA;10040625;Low
63;Center G;Brazil;10050953;Low
63;Center G;Brazil;10051003;Low
63;Center G;Brazil;10051133;Low
63;Center G;Brazil;10051434;Low
63;Center G;Brazil;10051692;Low
63;Center G;Brazil;10051729;Low
63;Center G;Brazil;10052147;Low
63;Center G;France;10018876;High
63;Center G;France;10040976;Low
63;Center G;France;10041516;Low
63;Center G;Greater China;10023116;High
63;Center G;Greater China;10023236;High
63;Center G;Greater China;10023446;High
63;Center G;Greater China;10023466;High
63;Center G;Greater China;10023686;High
63;Center G;Greater China;10024196;High
63;Center G;Greater China;10025856;High
63;Center G;Greater China;10026566;High
63;Center G;Greater China;10026956;High
63;Center G;Greater China;10027166;High
63;Center G;Greater China;10027186;High
63;Center G;Greater China;10042596;Low
63;Center G;Greater China;10042786;Low
63;Center G;Japan;10027766;High
63;Center G;Japan;10029036;High
63;Center G;Japan;10030286;High
63;Center G;Japan;10030656;High
63;Center G;Japan;10030816;High
63;Center G;Japan;10031186;High
63;Center G;Japan;10031486;High
63;Center G;Japan;10043326;Low
63;Center G;Japan;10043426;Low
63;Center G;Japan;10043456;Low
63;Center G;Japan;10043646;Low
63;Center G;Japan;10043976;Low
63;Center G;Japan;10044376;Low
63;Center G;Japan;10044446;Low
63;Center G;Japan;10044596;Low
63;Center G;Japan;10044806;Low
63;Center G;SouthAfrica;10045857;Low
63;Center G;SouthAfrica;10045933;Low
63;Center G;SouthAfrica;10046133;Low
63;Center G;SouthAfrica;10046993;Low
63;Center G;SouthAfrica;10047386;Low
63;Center G;SouthAfrica;10047937;Low
63;Center G;SouthAfrica;10047966;High
63;Center G;SouthAfrica;10048053;Low
63;Center G;SouthAfrica;10048333;Low
63;Center G;SouthAfrica;10048633;Low
63;Center G;SouthAfrica;10048837;Low
63;Center G;SouthAfrica;10049226;Low
63;Center G;SouthAfrica;10049426;Low
63;Center G;SouthAfrica;10049433;Low
63;Center G;SouthAfrica;10049457;Low
63;Center G;SouthAfrica;10049657;Low
63;Center G;SouthAfrica;10049806;Low
63;Center G;SouthAfrica;10049813;High
63;Center G;SouthAfrica;10050013;Low
63;Center G;SouthAfrica;10050386;Low
63;Center G;Spain;10019806;High
63;Center G;Spain;10019856;High
63;Center G;Spain;10019866;High
63;Center G;Spain;10020426;High
63;Center G;Spain;10020556;High
63;Center G;Spain;10020996;High
63;Center G;Spain;10021046;High
63;Center G;Spain;10021696;High
63;Center G;Spain;10022066;High
63;Center G;Spain;10042086;Low
63;Center G;UK;10016916;High
63;Center G;UK;10016976;High
63;Center G;UK;10017156;High
63;Center G;UK;10017566;High
63;Center G;UK;10017626;High
63;Center G;UK;10018036;High
63;Center G;USA;10000506;High
63;Center G;USA;10000646;High
63;Center G;USA;10000886;High
63;Center G;USA;10001586;High
63;Center G;USA;10002746;High
63;Center G;USA;10003186;High
63;Center G;USA;10004976;High
63;Center G;USA;10005106;High
63;Center G;USA;10005726;High
63;Center G;USA;10006116;High
63;Center G;USA;10006826;High
63;Center G;USA;10007026;High
63;Center G;USA;10007516;High
63;Center G;USA;10007616;High
63;Center G;USA;10007646;High
63;Center G;USA;10007756;High
63;Center G;USA;10007786;High
63;Center G;USA;10008146;High
63;Center G;USA;10008386;High
63;Center G;USA;10009436;High
63;Center G;USA;10009536;High
63;Center G;USA;10010076;High
63;Center G;USA;10011186;High
63;Center G;USA;10011376;High
63;Center G;USA;10011706;High
63;Center G;USA;10012466;High
63;Center G;USA;10012686;High
63;Center G;USA;10012716;High
63;Center G;USA;10013166;High
63;Center G;USA;10013446;High
63;Center G;USA;10013656;High
63;Center G;USA;10013886;High
63;Center G;USA;10015156;High
63;Center G;USA;10015626;High
63;Center G;USA;10015956;High
63;Center G;USA;10016116;High
63;Center G;USA;10016186;High
63;Center G;USA;10031886;High
63;Center G;USA;10032426;High
63;Center G;USA;10032556;High
63;Center G;USA;10033486;High
63;Center G;USA;10034646;High
63;Center G;USA;10035366;High
63;Center G;USA;10036096;High
63;Center G;USA;10036356;High
63;Center G;USA;10037626;High
63;Center G;USA;10037956;High
63;Center G;USA;10038036;High
63;Center G;USA;10038456;High
63;Center G;USA;10038496;High
63;Center G;USA;10039156;High
63;Center G;USA;10039326;High
63;Center G;USA;10039506;High
63;Center G;USA;10039756;High
63;Center H;Brazil;10045342;Low
63;Center H;Brazil;10050776;Low
63;Center H;Brazil;10050831;Low
63;Center H;Brazil;10051077;Low
63;Center H;Brazil;10051124;High
63;Center H;Brazil;10051216;Low
63;Center H;Brazil;10051448;Low
63;Center H;Brazil;10051492;Low
63;Center H;Brazil;10051564;High
63;Center H;Brazil;10051686;Low
63;Center H;Brazil;10051925;Low
63;Center H;France;10018777;High
63;Center H;France;10019397;High
63;Center H;France;10041077;Low
63;Center H;France;10041577;Low
63;Center H;Greater China;10022787;High
63;Center H;Greater China;10022827;High
63;Center H;Greater China;10023857;High
63;Center H;Greater China;10023987;High
63;Center H;Greater China;10024847;High
63;Center H;Greater China;10024947;High
63;Center H;Greater China;10025207;High
63;Center H;Greater China;10025907;High
63;Center H;Greater China;10026937;High
63;Center H;Greater China;10027067;High
63;Center H;Greater China;10027367;High
63;Center H;Greater China;10027427;High
63;Center H;Greater China;10027447;High
63;Center H;Greater China;10042567;Low
63;Center H;Japan;10027527;High
63;Center H;Japan;10027767;High
63;Center H;Japan;10028397;High
63;Center H;Japan;10029297;High
63;Center H;Japan;10029397;High
63;Center H;Japan;10030217;High
63;Center H;Japan;10030357;High
63;Center H;Japan;10030987;High
63;Center H;Japan;10031147;High
63;Center H;Japan;10031407;High
63;Center H;Japan;10031477;High
63;Center H;Japan;10043847;Low
63;Center H;Japan;10044577;Low
63;Center H;Japan;10044837;Low
63;Center H;SouthAfrica;10045794;Low
63;Center H;SouthAfrica;10045967;Low
63;Center H;SouthAfrica;10046228;Low
63;Center H;SouthAfrica;10047638;Low
63;Center H;SouthAfrica;10048188;Low
63;Center H;SouthAfrica;10048347;Low
63;Center H;SouthAfrica;10048718;Low
63;Center H;SouthAfrica;10048734;Low
63;Center H;SouthAfrica;10049128;Low
63;Center H;SouthAfrica;10049478;Low
63;Center H;SouthAfrica;10049707;Low
63;Center H;SouthAfrica;10049719;Low
63;Center H;SouthAfrica;10050027;Low
63;Center H;SouthAfrica;10050288;Low
63;Center H;SouthAfrica;10050307;Low
63;Center H;SouthAfrica;10050388;Low
63;Center H;Spain;10019577;High
63;Center H;Spain;10019807;High
63;Center H;Spain;10019957;High
63;Center H;Spain;10020817;High
63;Center H;Spain;10020937;High
63;Center H;Spain;10021827;High
63;Center H;Spain;10022297;High
63;Center H;Spain;10042137;Low
63;Center H;UK;10017587;High
63;Center H;UK;10018027;High
63;Center H;USA;10000207;High
63;Center H;USA;10000407;High
63;Center H;USA;10000947;High
63;Center H;USA;10000957;High
63;Center H;USA;10000967;High
63;Center H;USA;10001947;High
63;Center H;USA;10002827;High
63;Center H;USA;10004297;High
63;Center H;USA;10004387;High
63;Center H;USA;10004457;High
63;Center H;USA;10005147;High
63;Center H;USA;10005197;High
63;Center H;USA;10005337;High
63;Center H;USA;10005427;High
63;Center H;USA;10005597;High
63;Center H;USA;10005767;High
63;Center H;USA;10005777;High
63;Center H;USA;10006227;High
63;Center H;USA;10006477;High
63;Center H;USA;10006557;High
63;Center H;USA;10006657;High
63;Center H;USA;10006857;High
63;Center H;USA;10007907;High
63;Center H;USA;10008317;High
63;Center H;USA;10008557;High
63;Center H;USA;10008617;High
63;Center H;USA;10008747;High
63;Center H;USA;10009407;High
63;Center H;USA;10009887;High
63;Center H;USA;10010257;High
63;Center H;USA;10010497;High
63;Center H;USA;10012587;High
63;Center H;USA;10012947;High
63;Center H;USA;10013237;High
63;Center H;USA;10014267;High
63;Center H;USA;10015147;High
63;Center H;USA;10015657;High
63;Center H;USA;10031867;High
63;Center H;USA;10032717;High
63;Center H;USA;10032967;High
63;Center H;USA;10033177;High
63;Center H;USA;10033807;High
63;Center H;USA;10033837;High
63;Center H;USA;10033967;High
63;Center H;USA;10034017;High
63;Center H;USA;10034337;High
63;Center H;USA;10034477;High
63;Center H;USA;10035227;High
63;Center H;USA;10036037;High
63;Center H;USA;10037107;High
63;Center H;USA;10037917;High
63;Center H;USA;10037937;High
63;Center H;USA;10038047;High
63;Center H;USA;10038937;High
63;Center H;USA;10039227;High
63;Center I;Brazil;10045541;High
63;Center I;Brazil;10050745;High
63;Center I;Brazil;10050917;High
63;Center I;Brazil;10051841;High
63;Center I;Brazil;10051938;High
63;Center I;France;10018768;High
63;Center I;France;10018858;High
63;Center I;France;10019138;High
63;Center I;France;10040728;Low
63;Center I;France;10040808;Low
63;Center I;France;10041288;Low
63;Center I;France;10041338;Low
63;Center I;France;10041408;Low
63;Center I;Greater China;10022618;High
63;Center I;Greater China;10023018;High
63;Center I;Greater China;10023378;High
63;Center I;Greater China;10023758;High
63;Center I;Greater China;10023998;High
63;Center I;Greater China;10024238;High
63;Center I;Greater China;10024438;High
63;Center I;Greater China;10025378;High
63;Center I;Greater China;10025688;High
63;Center I;Greater China;10026028;High
63;Center I;Greater China;10026298;High
63;Center I;Greater China;10026858;High
63;Center I;Greater China;10026868;High
63;Center I;Greater China;10026938;High
63;Center I;Greater China;10027348;High
63;Center I;Greater China;10042728;Low
63;Center I;Japan;10027878;High
63;Center I;Japan;10027908;High
63;Center I;Japan;10028328;High
63;Center I;Japan;10029058;High
63;Center I;Japan;10029358;High
63;Center I;Japan;10029718;High
63;Center I;Japan;10030328;High
63;Center I;Japan;10031388;High
63;Center I;Japan;10043348;Low
63;Center I;Japan;10043858;Low
63;Center I;Japan;10043998;Low
63;Center I;Japan;10044388;Low
63;Center I;Japan;10044688;Low
63;Center I;Japan;10044808;Low
63;Center I;Japan;10045058;Low
63;Center I;SouthAfrica;10045849;Low
63;Center I;SouthAfrica;10046220;Low
63;Center I;SouthAfrica;10046389;High
63;Center I;SouthAfrica;10046929;Low
63;Center I;SouthAfrica;10047509;Low
63;Center I;SouthAfrica;10047789;Low
63;Center I;SouthAfrica;10047800;Low
63;Center I;SouthAfrica;10048249;Low
63;Center I;SouthAfrica;10048609;Low
63;Center I;SouthAfrica;10048869;Low
63;Center I;SouthAfrica;10048940;Low
63;Center I;SouthAfrica;10049740;Low
63;Center I;SouthAfrica;10049980;Low
63;Center I;SouthAfrica;10050109;Low
63;Center I;Spain;10019848;High
63;Center I;Spain;10019938;High
63;Center I;Spain;10019988;High
63;Center I;Spain;10020368;High
63;Center I;Spain;10021308;High
63;Center I;Spain;10021848;High
63;Center I;Spain;10021888;High
63;Center I;Spain;10022238;High
63;Center I;Spain;10042148;Low
63;Center I;UK;10017678;High
63;Center I;UK;10018248;High
63;Center I;USA;10000878;High
63;Center I;USA;10001098;High
63;Center I;USA;10001328;High
63;Center I;USA;10001358;High
63;Center I;USA;10002428;High
63;Center I;USA;10002828;High
63;Center I;USA;10003088;High
63;Center I;USA;10003238;High
63;Center I;USA;10004008;High
63;Center I;USA;10004278;High
63;Center I;USA;10004408;High
63;Center I;USA;10004668;High
63;Center I;USA;10004708;High
63;Center I;USA;10004808;High
63;Center I;USA;10005388;High
63;Center I;USA;10005578;High
63;Center I;USA;10006338;High
63;Center I;USA;10006738;High
63;Center I;USA;10006918;High
63;Center I;USA;10007238;High
63;Center I;USA;10007388;High
63;Center I;USA;10007428;High
63;Center I;USA;10007618;High
63;Center I;USA;10007878;High
63;Center I;USA;10008178;High
63;Center I;USA;10008528;High
63;Center I;USA;10008548;High
63;Center I;USA;10009428;High
63;Center I;USA;10009508;High
63;Center I;USA;10009748;High
63;Center I;USA;10010808;High
63;Center I;USA;10010878;High
63;Center I;USA;10010958;High
63;Center I;USA;10011038;High
63;Center I;USA;10011728;High
63;Center I;USA;10013578;High
63;Center I;USA;10013788;High
63;Center I;USA;10013798;High
63;Center I;USA;10013898;High
63;Center I;USA;10013908;High
63;Center I;USA;10015578;High
63;Center I;USA;10015588;High
63;Center I;USA;10016328;High
63;Center I;USA;10016608;High
63;Center I;USA;10016708;High
63;Center I;USA;10032338;High
63;Center I;USA;10033098;High
