	Country	Date	value	Arima ForecastValue Future	Arima ForecastValue Validation	Arima MSE	Auto-Arima ForecastValue Future	Auto-Arima ForecastValue Validation	Auto-Arima MSE	Prophet ForecastValue Future	Prophet ForecastValue Validation	Prophet MSE	Regression ForecastValue Future	Regression ForecastValue Validation	Regression MSE	Regression Slope	Regression Slope Monthly Change Proj	Regression Trend Direction
338	Angola	2011-01-01			6633.283254012785	1517.8781189409322		6417.276298736043	431.39554104322076		5964.601428220713	515.948509222951		5919.55121109297	523.6781882102258		206.3291523795342	Positive Trend
339	Angola	2012-01-01			7054.879610133574	1517.8781189409322		6458.475456962941	431.39554104322076		6189.67470656427	515.948509222951		6117.199150823639	523.6781882102258		206.3291523795342	Positive Trend
340	Angola	2013-01-01			7506.955334321616	1517.8781189409322		6482.607671326038	431.39554104322076		6217.945837108491	515.948509222951		6315.3885917590815	523.6781882102258		206.3291523795342	Positive Trend
341	Angola	2014-01-01			7980.457881040359	1517.8781189409322		6496.743003093235	431.39554104322076		6502.4318404367	515.948509222951		6513.03653148975	523.6781882102258		206.3291523795342	Positive Trend
342	Angola	2015-01-01			8475.387250289803	1517.8781189409322		6505.022707606148	431.39554104322076		6757.245385936504	515.948509222951		6710.684471220418	523.6781882102258		206.3291523795342	Positive Trend
343	Angola	2016-01-01			8991.743442069948	1517.8781189409322		6509.872505824556	431.39554104322076		6982.318664280153	515.948509222951		6908.332410951087	523.6781882102258		206.3291523795342	Positive Trend
344	Angola	2017-01-01		6762.293361450838	9529.526456380794	1517.8781189409322	6595.812079425713	6512.713252462627	431.39554104322076	7193.987924736461	7010.589794824342	515.948509222951	7288.778020039666	7106.521851886471	523.6781882102258		206.3291523795342	Positive Trend
345	Angola	2018-01-01		6971.306772907014		1517.8781189409322	6559.465837200935		431.39554104322076	7500.467818781217		515.948509222951	7495.107172419259		523.6781882102258		206.3291523795342	Positive Trend
346	Angola	2019-01-01		7186.279652058221		1517.8781189409322	6538.171614060747		431.39554104322076	7758.737893486632		515.948509222951	7701.436324798793		523.6781882102258		206.3291523795342	Positive Trend
347	Angola	2020-01-01		7405.316192263809		1517.8781189409322	6525.6959381341985		431.39554104322076	7968.7392659266925		515.948509222951	7907.765477178327		523.6781882102258		206.3291523795342	Positive Trend
348	Angola	2021-01-01		7628.416393523779		1517.8781189409322	6518.386796645467		431.39554104322076	8021.790617805571		515.948509222951	8114.659914906835		523.6781882102258		206.3291523795342	Positive Trend
349	Angola	2022-01-01		7855.580255838132		1517.8781189409322	6514.104579824765		431.39554104322076	8328.270511850094		515.948509222951	8320.989067286428		523.6781882102258		206.3291523795342	Positive Trend
350	Angola	2023-01-01		8086.807779206866		1517.8781189409322	6511.5957515406535		431.39554104322076	8586.54058655549		515.948509222951	8527.318219665962		523.6781882102258		206.3291523795342	Positive Trend
351	Antigua and Barbuda	2011-01-01						18684.31789189488	2809.5312062095236		21237.666678901907	2088.2361544521286		21160.213446337497	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
352	Antigua and Barbuda	2012-01-01						18437.7724631994	2809.5312062095236		22056.49929279228	2088.2361544521286		21696.395875803893	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
353	Antigua and Barbuda	2013-01-01						18663.86084371981	2809.5312062095236		21943.08819850783	2088.2361544521286		22234.047298227903	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
354	Antigua and Barbuda	2014-01-01						18456.532092678648	2809.5312062095236		22630.509230228286	2088.2361544521286		22770.2297276943	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
355	Antigua and Barbuda	2015-01-01						18646.657790024725	2809.5312062095236		23383.763637907363	2088.2361544521286		23306.41215716093	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
356	Antigua and Barbuda	2016-01-01						18472.30772709421	2809.5312062095236		24202.596251797688	2088.2361544521286		23842.594586627325	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
357	Antigua and Barbuda	2017-01-01					24257.65554298401	18632.191135114233	2809.5312062095236	22908.870826795937	24089.18515751309	2088.2361544521286	23124.038200445357	24380.246009051334	2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
358	Antigua and Barbuda	2018-01-01					24024.716878706564		2809.5312062095236	23504.16599489489		2088.2361544521286	23596.618496360956		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
359	Antigua and Barbuda	2019-01-01					24257.58821700215		2809.5312062095236	24128.88072163595		2088.2361544521286	24069.198792276555		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
360	Antigua and Barbuda	2020-01-01					24024.784185229277		2809.5312062095236	24782.831790872697		2088.2361544521286	24541.779088192154		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
361	Antigua and Barbuda	2021-01-01					24257.52092993296		2809.5312062095236	24799.91627686363		2088.2361544521286	25015.654124644585		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
362	Antigua and Barbuda	2022-01-01					24024.851452850566		2809.5312062095236	25395.211444962646		2088.2361544521286	25488.234420560184		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
363	Antigua and Barbuda	2023-01-01					24257.453681753952		2809.5312062095236	26019.92617170314		2088.2361544521286	25960.8147164759		2054.6443244636403	1.294740536755151	472.5802959157154	Positive Trend
364	Argentina	2011-01-01			19351.689063923877	2166.7949563160523		20215.321904761902	2075.5516804042722		17755.108955088122	1141.766229697325		17694.659415406175	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
365	Argentina	2012-01-01			20345.47906746985	2166.7949563160523		20801.293809523806	2075.5516804042722		18269.965883273784	1141.766229697325		18184.360526058124	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
366	Argentina	2013-01-01			21080.059663502303	2166.7949563160523		21387.26571428571	2075.5516804042722		18547.775411261002	1141.766229697325		18675.403283588705	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
367	Argentina	2014-01-01			21835.638544197187	2166.7949563160523		21973.237619047613	2075.5516804042722		19156.343350172974	1141.766229697325		19165.10439424077	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
368	Argentina	2015-01-01			22612.215709554504	2166.7949563160523		22559.209523809517	2075.5516804042722		19718.102512046135	1141.766229697325		19654.80550489272	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
369	Argentina	2016-01-01			23409.79115957425	2166.7949563160523		23145.18142857142	2075.5516804042722		20232.95944023189	1141.766229697325		20144.506615544786	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
370	Argentina	2017-01-01		21438.245799931778	24228.364894256432	2166.7949563160523	21329.062962962966	23731.153333333325	2075.5516804042722	21171.325615344536	20510.768968219105	1141.766229697325	21123.371809382807	20635.54937307525	1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
371	Argentina	2018-01-01		21893.709348982324		2166.7949563160523	21829.24592592593		2075.5516804042722	21765.328380684106		1141.766229697325	21637.25377130136		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
372	Argentina	2019-01-01		22366.413409873177		2166.7949563160523	22329.428888888895		2075.5516804042722	22339.116036421336		1141.766229697325	22151.135733219795		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
373	Argentina	2020-01-01		22837.96238683465		2166.7949563160523	22829.61185185186		2075.5516804042722	22892.62780889149		1141.766229697325	22665.01769513823		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
374	Argentina	2021-01-01		23308.35627986674		2166.7949563160523	23329.794814814824		2075.5516804042722	23300.432291357138		1141.766229697325	23180.307552842773		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
375	Argentina	2022-01-01		23777.59508896945		2166.7949563160523	23829.97777777779		2075.5516804042722	23894.435056696573		1141.766229697325	23694.18951476121		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
376	Argentina	2023-01-01		24245.678814142782		2166.7949563160523	24330.160740740754		2075.5516804042722	24468.222712433613		1141.766229697325	24208.07147667976		1145.0194745100378	1.4078957860779946	513.8819619185524	Positive Trend
377	Armenia	2011-01-01			7538.0398548915255	1349.8173743754135		7215.132055608409	635.3593865226876		6664.907072519711	913.1221970788584		6601.241048724391	896.4797390572425		326.71881038323045	Positive Trend
378	Armenia	2012-01-01			8153.020292216606	1349.8173743754135		7424.6734549005205	635.3593865226876		6999.784453783068	913.1221970788584		6893.504829348414	896.4797390572425		326.71881038323045	Positive Trend
379	Armenia	2013-01-01			8798.0160755408	1349.8173743754135		7634.214854192632	635.3593865226876		7042.705835381269	913.1221970788584		7186.5693326592445	896.4797390572425		326.71881038323045	Positive Trend
380	Armenia	2014-01-01			9475.202564169258	1349.8173743754135		7843.756253484743	635.3593865226876		7459.835856445194	913.1221970788584		7478.833113283268	896.4797390572425		326.71881038323045	Positive Trend
381	Armenia	2015-01-01			10184.579758101983	1349.8173743754135		8053.297652776854	635.3593865226876		7835.890118782814	913.1221970788584		7771.096893907408	896.4797390572425		326.71881038323045	Positive Trend
382	Armenia	2016-01-01			10926.147657338974	1349.8173743754135		8262.839052068966	635.3593865226876		8170.767500046289	913.1221970788584		8063.360674531548	896.4797390572425		326.71881038323045	Positive Trend
383	Armenia	2017-01-01		10394.734242341478	11699.90626188023	1349.8173743754135	10182.487310357148	8472.380451361078	635.3593865226876	8940.994602671335	8213.688881644457	913.1221970788584	9022.153497422114	8356.425177842262	896.4797390572425		326.71881038323045	Positive Trend
384	Armenia	2018-01-01		11044.306992191754		1349.8173743754135	10453.737971618191		635.3593865226876	9364.423852103195		913.1221970788584	9348.872307805228		896.4797390572425		326.71881038323045	Positive Trend
385	Armenia	2019-01-01		11710.201594263744		1349.8173743754135	10724.988632879235		635.3593865226876	9734.69990951851		913.1221970788584	9675.591118188342		896.4797390572425		326.71881038323045	Positive Trend
386	Armenia	2020-01-01		12401.398774445901		1349.8173743754135	10996.239294140278		635.3593865226876	10051.771765922414		913.1221970788584	10002.309928571456		896.4797390572425		326.71881038323045	Positive Trend
387	Armenia	2021-01-01		13117.898532738225		1349.8173743754135	11267.489955401321		635.3593865226876	10252.098015459509		913.1221970788584	10329.923858983093		896.4797390572425		326.71881038323045	Positive Trend
388	Armenia	2022-01-01		13859.700869140715		1349.8173743754135	11538.740616662364		635.3593865226876	10675.527264891092		913.1221970788584	10656.642669366207		896.4797390572425		326.71881038323045	Positive Trend
389	Armenia	2023-01-01		14626.805783653374		1349.8173743754135	11809.991277923407		635.3593865226876	11045.803322306407		913.1221970788584	10983.361479749437		896.4797390572425		326.71881038323045	Positive Trend
390	Azerbaijan	2011-01-01			15868.921685302019	3940.1663588678243		15786.404345213003	1349.9496032432194		12812.876123561713	2651.842831610983		12774.067856148584	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
391	Azerbaijan	2012-01-01			16933.882328586595	3940.1663588678243		15818.658690426004	1349.9496032432194		13365.107564414615	2651.842831610983		13354.185249592643	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
392	Azerbaijan	2013-01-01			18388.632314669238	3940.1663588678243		15850.913035639005	1349.9496032432194		13851.634616667214	2651.842831610983		13935.89200575836	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
393	Azerbaijan	2014-01-01			19904.261840967403	3940.1663588678243		15883.167380852006	1349.9496032432194		14522.37051005881	2651.842831610983		14516.00939920242	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
394	Azerbaijan	2015-01-01			21480.770907481095	3940.1663588678243		15915.421726065008	1349.9496032432194		15133.87324270127	2651.842831610983		15096.126792646479	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
395	Azerbaijan	2016-01-01			23118.15951421031	3940.1663588678243		15947.676071278009	1349.9496032432194		15686.104683554342	2651.842831610983		15676.244186090538	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
396	Azerbaijan	2017-01-01		18395.789568890756	24816.427661155052	3940.1663588678243	18249.69208208483	15979.93041649101	1349.9496032432194	17872.91586483409	16172.63173580693	2651.842831610983	17937.619083191734	16257.950942256255	2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
397	Azerbaijan	2018-01-01		19684.8178273944		3940.1663588678243	19024.195441382617		1349.9496032432194	18651.03015854687		2651.842831610983	18602.971362606622		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
398	Azerbaijan	2019-01-01		20756.032773691553		3940.1663588678243	19420.271783545984		1349.9496032432194	19351.509901021604		2651.842831610983	19268.32364202151		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
399	Azerbaijan	2020-01-01		21861.99492932493		3940.1663588678243	19816.34812570935		1349.9496032432194	19974.316642781403		2651.842831610983	19933.6759214364		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
400	Azerbaijan	2021-01-01		23002.704294294526		3940.1663588678243	20212.42446787272		1349.9496032432194	20542.797188717068		2651.842831610983	20600.85108380881		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
401	Azerbaijan	2022-01-01		24178.160868600342		3940.1663588678243	20608.500810036086		1349.9496032432194	21320.911482429452		2651.842831610983	21266.2033632237		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
402	Azerbaijan	2023-01-01		25388.36465224238		3940.1663588678243	21004.577152199454		1349.9496032432194	22021.391224904284		2651.842831610983	21931.55564263859		2646.4285852079856	1.8228829573012058	665.3522794148885	Positive Trend
